Entity,Code,Year,Renewables
Saudi Arabia,SAU,2011,0.0033204742
Saudi Arabia,SAU,2012,0.052105833
Saudi Arabia,SAU,2013,0.04255697
Saudi Arabia,SAU,2014,0.008113831
Saudi Arabia,SAU,2015,-0.0005911216
Saudi Arabia,SAU,2016,-0.0008755326
Saudi Arabia,SAU,2017,0.059356105
Saudi Arabia,SAU,2018,0.23408678
Saudi Arabia,SAU,2019,0.117096566
Saudi Arabia,SAU,2020,1.7373917
Saudi Arabia,SAU,2021,0.19984438
Saudi Arabia,SAU,2022,2.4755204
Saudi Arabia,SAU,2023,6.558986
Saudi Arabia,SAU,2024,12.458939
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.265625
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0.5
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0.7125
Singapore,SGP,2002,0
Singapore,SGP,2003,0.068750024
Singapore,SGP,2004,-0.049999952
Singapore,SGP,2005,-0.0041913986
Singapore,SGP,2006,-0.012168646
Singapore,SGP,2007,0.062013745
Singapore,SGP,2008,0.086012684
Singapore,SGP,2009,0.022779109
Singapore,SGP,2010,0.1915853
Singapore,SGP,2011,0.060977835
Singapore,SGP,2012,0.10383687
Singapore,SGP,2013,0.22974548
Singapore,SGP,2014,0.14860749
Singapore,SGP,2015,0.27569515
Singapore,SGP,2016,0.065334715
Singapore,SGP,2017,0.0013246387
Singapore,SGP,2018,-0.009409875
Singapore,SGP,2019,0.13857746
Singapore,SGP,2020,0.011157364
Singapore,SGP,2021,0.21079439
Singapore,SGP,2022,1.5889435
Singapore,SGP,2023,0.21897495
Singapore,SGP,2024,0.85756207
Slovakia,SVK,1966,-0.2577982
Slovakia,SVK,1967,-0.84705114
Slovakia,SVK,1968,-0.41738796
Slovakia,SVK,1969,-1.0311935
Slovakia,SVK,1970,1.8414166
Slovakia,SVK,1971,-1.3628693
Slovakia,SVK,1972,0.19444418
Slovakia,SVK,1973,-0.62222195
Slovakia,SVK,1974,2.5027776
Slovakia,SVK,1975,-0.61388874
Slovakia,SVK,1976,0.047222137
Slovakia,SVK,1977,1.0805554
Slovakia,SVK,1978,-0.41388845
Slovakia,SVK,1979,-1.041667
Slovakia,SVK,1980,1.0361109
Slovakia,SVK,1981,-0.8083334
Slovakia,SVK,1982,-0.6666665
Slovakia,SVK,1983,0.29444456
Slovakia,SVK,1984,-0.76944447
Slovakia,SVK,1985,1.5611115
Slovakia,SVK,1986,-1.227778
Slovakia,SVK,1987,0.7138891
Slovakia,SVK,1988,-0.4916668
Slovakia,SVK,1989,0.5749998
Slovakia,SVK,1990,-0.22777796
Slovakia,SVK,1991,-1.311111
Slovakia,SVK,1992,1.4694448
Slovakia,SVK,1993,4.2499995
Slovakia,SVK,1994,2.4666662
Slovakia,SVK,1995,1.458334
Slovakia,SVK,1996,-1.8138885
Slovakia,SVK,1997,-0.45277786
Slovakia,SVK,1998,0.56388855
Slovakia,SVK,1999,0.5749998
Slovakia,SVK,2000,0.3916664
Slovakia,SVK,2001,1.6114702
Slovakia,SVK,2002,0.50779134
Slovakia,SVK,2003,-5.12104
Slovakia,SVK,2004,1.3824826
Slovakia,SVK,2005,1.496778
Slovakia,SVK,2006,0.79298687
Slovakia,SVK,2007,0.54116017
Slovakia,SVK,2008,-0.899824
Slovakia,SVK,2009,1.0056988
Slovakia,SVK,2010,2.7971773
Slovakia,SVK,2011,-2.2100837
Slovakia,SVK,2012,0.9926288
Slovakia,SVK,2013,2.2339191
Slovakia,SVK,2014,0.30219972
Slovakia,SVK,2015,-0.24094003
Slovakia,SVK,2016,1.3428923
Slovakia,SVK,2017,-0.26635316
Slovakia,SVK,2018,-1.9205998
Slovakia,SVK,2019,2.1481204
Slovakia,SVK,2020,0.48966113
Slovakia,SVK,2021,-0.033526715
Slovakia,SVK,2022,-2.513503
Slovakia,SVK,2023,1.9912332
Slovakia,SVK,2024,1.005434
Slovenia,SVN,1991,1.7611113
Slovenia,SVN,1992,-0.51388836
Slovenia,SVN,1993,-1.0777779
Slovenia,SVN,1994,1.0111103
Slovenia,SVN,1995,-0.40833282
Slovenia,SVN,1996,1.1555557
Slovenia,SVN,1997,-1.6027775
Slovenia,SVN,1998,0.99722195
Slovenia,SVN,1999,0.89965326
Slovenia,SVN,2000,0.38576335
Slovenia,SVN,2001,-0.15756169
Slovenia,SVN,2002,-1.3157263
Slovenia,SVN,2003,-0.9569912
Slovenia,SVN,2004,3.0372155
Slovenia,SVN,2005,-1.8281724
Slovenia,SVN,2006,0.31485495
Slovenia,SVN,2007,-0.78958666
Slovenia,SVN,2008,2.6275375
Slovenia,SVN,2009,1.5398548
Slovenia,SVN,2010,-0.32979208
Slovenia,SVN,2011,-2.4092512
Slovenia,SVN,2012,1.2963156
Slovenia,SVN,2013,2.0008225
Slovenia,SVN,2014,3.5648894
Slovenia,SVN,2015,-5.945194
Slovenia,SVN,2016,1.5755621
Slovenia,SVN,2017,-1.4985607
Slovenia,SVN,2018,2.4502482
Slovenia,SVN,2019,-0.29269302
Slovenia,SVN,2020,1.302429
Slovenia,SVN,2021,-0.24993709
Slovenia,SVN,2022,-3.7046118
Slovenia,SVN,2023,5.5903697
Slovenia,SVN,2024,2.5558286
South Africa,ZAF,1966,-0.0027777776
South Africa,ZAF,1967,-0.027777776
South Africa,ZAF,1968,-0.005555555
South Africa,ZAF,1969,-0.008333333
South Africa,ZAF,1970,0.01111111
South Africa,ZAF,1971,0.24166667
South Africa,ZAF,1972,2.0055554
South Africa,ZAF,1973,0.41944432
South Africa,ZAF,1974,0.4083333
South Africa,ZAF,1975,-0.0333333
South Africa,ZAF,1976,2.1000001
South Africa,ZAF,1977,0.18888855
South Africa,ZAF,1978,-0.10277796
South Africa,ZAF,1979,-2.119444
South Africa,ZAF,1980,-0.42222238
South Africa,ZAF,1981,1.8361113
South Africa,ZAF,1982,-1.7694445
South Africa,ZAF,1983,-1.1694444
South Africa,ZAF,1984,-0.09722233
South Africa,ZAF,1985,0.17777789
South Africa,ZAF,1986,2.7749999
South Africa,ZAF,1987,-0.01666689
South Africa,ZAF,1988,4.2916665
South Africa,ZAF,1989,-1.1194439
South Africa,ZAF,1990,-4.8583336
South Africa,ZAF,1991,2.6944447
South Africa,ZAF,1992,-3.411111
South Africa,ZAF,1993,-1.6833332
South Africa,ZAF,1994,2.5777771
South Africa,ZAF,1995,-1.5138885
South Africa,ZAF,1996,2.3819442
South Africa,ZAF,1997,2.4159725
South Africa,ZAF,1998,-1.1149306
South Africa,ZAF,1999,-2.5201392
South Africa,ZAF,2000,1.9440624
South Africa,ZAF,2001,1.5298119
South Africa,ZAF,2002,1.5669156
South Africa,ZAF,2003,-3.5461135
South Africa,ZAF,2004,0.35257927
South Africa,ZAF,2005,0.50795686
South Africa,ZAF,2006,4.1813316
South Africa,ZAF,2007,0.667727
South Africa,ZAF,2008,-4.3940344
South Africa,ZAF,2009,0.21435438
South Africa,ZAF,2010,-1.1231002
South Africa,ZAF,2011,5.4629793
South Africa,ZAF,2012,-4.906954
South Africa,ZAF,2013,0.5867548
South Africa,ZAF,2014,6.043732
South Africa,ZAF,2015,6.520898
South Africa,ZAF,2016,3.665207
South Africa,ZAF,2017,9.898768
South Africa,ZAF,2018,0.42214847
South Africa,ZAF,2019,0.67775285
South Africa,ZAF,2020,3.1677172
South Africa,ZAF,2021,9.466892
South Africa,ZAF,2022,3.450255
South Africa,ZAF,2023,2.2708867
South Africa,ZAF,2024,-2.9139724
South America,,1966,12.5379715
South America,,1967,7.1038666
South America,,1968,8.050201
South America,,1969,10.790939
South America,,1970,31.625439
South America,,1971,20.633446
South America,,1972,27.408865
South America,,1973,27.74656
South America,,1974,37.71111
South America,,1975,26.544
South America,,1976,35.748314
South America,,1977,43.279636
South America,,1978,43.73453
South America,,1979,62.687107
South America,,1980,62.628082
South America,,1981,4.101109
South America,,1982,54.464172
South America,,1983,58.477352
South America,,1984,73.24017
South America,,1985,68.81847
South America,,1986,73.53744
South America,,1987,57.543304
South America,,1988,36.142998
South America,,1989,29.63834
South America,,1990,33.35159
South America,,1991,70.181915
South America,,1992,25.0211
South America,,1993,86.20759
South America,,1994,78.52014
South America,,1995,48.945
South America,,1996,51.761395
South America,,1997,74.44744
South America,,1998,29.346941
South America,,1999,0.2047003
South America,,2000,67.23571
South America,,2001,-97.27326
South America,,2002,66.928154
South America,,2003,56.18317
South America,,2004,50.687973
South America,,2005,86.2588
South America,,2006,66.930115
South America,,2007,92.903984
South America,,2008,47.709984
South America,,2009,65.74512
South America,,2010,36.319782
South America,,2011,96.9947
South America,,2012,-27.047848
South America,,2013,-17.509956
South America,,2014,-1.4093479
South America,,2015,27.339893
South America,,2016,50.807934
South America,,2017,81.39736
South America,,2018,108.002045
South America,,2019,45.731133
South America,,2020,-22.143772
South America,,2021,-15.549316
South America,,2022,252.81355
South America,,2023,157.5954
South America,,2024,65.75037
South Korea,KOR,1966,0.76359725
South Korea,KOR,1967,-0.08930826
South Korea,KOR,1968,-0.06580019
South Korea,KOR,1969,1.3861916
South Korea,KOR,1970,-0.57729983
South Korea,KOR,1971,0.27581096
South Korea,KOR,1972,0.1336112
South Korea,KOR,1973,-0.23225284
South Korea,KOR,1974,1.7260916
South Korea,KOR,1975,-0.61958027
South Korea,KOR,1976,0.29403305
South Korea,KOR,1977,-1.0998108
South Korea,KOR,1978,1.1522081
South Korea,KOR,1979,1.3573446
South Korea,KOR,1980,-1.0438695
South Korea,KOR,1981,1.8814778
South Korea,KOR,1982,-2.4509587
South Korea,KOR,1983,1.6078582
South Korea,KOR,1984,-0.8223553
South Korea,KOR,1985,3.296731
South Korea,KOR,1986,-0.20857239
South Korea,KOR,1987,2.3763628
South Korea,KOR,1988,-5.4948297
South Korea,KOR,1989,2.7131581
South Korea,KOR,1990,4.7804914
South Korea,KOR,1991,-3.3274994
South Korea,KOR,1992,-1.0766613
South Korea,KOR,1993,3.1419475
South Korea,KOR,1994,-5.2262697
South Korea,KOR,1995,1.9280026
South Korea,KOR,1996,-0.4512252
South Korea,KOR,1997,0.069472544
South Korea,KOR,1998,4.0136833
South Korea,KOR,1999,-0.23089488
South Korea,KOR,2000,-0.40874696
South Korea,KOR,2001,-4.6823893
South Korea,KOR,2002,2.713211
South Korea,KOR,2003,4.5122037
South Korea,KOR,2004,-1.2348919
South Korea,KOR,2005,-1.6794331
South Korea,KOR,2006,0.1731115
South Korea,KOR,2007,1.9044508
South Korea,KOR,2008,0.9487775
South Korea,KOR,2009,1.2879632
South Korea,KOR,2010,3.7989058
South Korea,KOR,2011,4.5706825
South Korea,KOR,2012,2.618955
South Korea,KOR,2013,5.908823
South Korea,KOR,2014,8.759872
South Korea,KOR,2015,6.9958467
South Korea,KOR,2016,8.529893
South Korea,KOR,2017,11.814853
South Korea,KOR,2018,16.293037
South Korea,KOR,2019,13.673004
South Korea,KOR,2020,18.685194
South Korea,KOR,2021,20.988535
South Korea,KOR,2022,18.154173
South Korea,KOR,2023,8.804478
South Korea,KOR,2024,5.9684
South and Central America (EI),,1966,13.231839
South and Central America (EI),,1967,7.561064
South and Central America (EI),,1968,8.742517
South and Central America (EI),,1969,11.574998
South and Central America (EI),,1970,32.749912
South and Central America (EI),,1971,25.637606
South and Central America (EI),,1972,27.963516
South and Central America (EI),,1973,28.505245
South and Central America (EI),,1974,38.916866
South and Central America (EI),,1975,26.013617
South and Central America (EI),,1976,39.11738
South and Central America (EI),,1977,43.62405
South and Central America (EI),,1978,47.952984
South and Central America (EI),,1979,65.77475
South and Central America (EI),,1980,64.99173
South and Central America (EI),,1981,6.793557
South and Central America (EI),,1982,53.56238
South and Central America (EI),,1983,61.05258
South and Central America (EI),,1984,76.29574
South and Central America (EI),,1985,71.099655
South and Central America (EI),,1986,78.88881
South and Central America (EI),,1987,59.492645
South and Central America (EI),,1988,39.29548
South and Central America (EI),,1989,29.636042
South and Central America (EI),,1990,35.869385
South and Central America (EI),,1991,69.13367
South and Central America (EI),,1992,22.163517
South and Central America (EI),,1993,86.60622
South and Central America (EI),,1994,75.36479
South and Central America (EI),,1995,49.25969
South and Central America (EI),,1996,57.97052
South and Central America (EI),,1997,73.22336
South and Central America (EI),,1998,30.061195
South and Central America (EI),,1999,10.799104
South and Central America (EI),,2000,67.70572
South and Central America (EI),,2001,-102.40606
South and Central America (EI),,2002,69.91657
South and Central America (EI),,2003,58.993793
South and Central America (EI),,2004,53.994396
South and Central America (EI),,2005,89.10163
South and Central America (EI),,2006,67.083336
South and Central America (EI),,2007,90.71443
South and Central America (EI),,2008,52.76049
South and Central America (EI),,2009,64.41719
South and Central America (EI),,2010,43.995274
South and Central America (EI),,2011,97.768776
South and Central America (EI),,2012,-18.647686
South and Central America (EI),,2013,-15.30514
South and Central America (EI),,2014,-0.9390315
South and Central America (EI),,2015,33.886707
South and Central America (EI),,2016,56.635292
South and Central America (EI),,2017,94.37857
South and Central America (EI),,2018,112.46016
South and Central America (EI),,2019,37.60142
South and Central America (EI),,2020,-9.281624
South and Central America (EI),,2021,-3.7062836
South and Central America (EI),,2022,254.84467
South and Central America (EI),,2023,145.59702
South and Central America (EI),,2024,73.91638
Spain,ESP,1966,21.030548
Spain,ESP,1967,-12.780552
Spain,ESP,1968,4.808338
Spain,ESP,1969,17.263885
Spain,ESP,1970,-7.7170167
Spain,ESP,1971,11.248962
Spain,ESP,1972,10.175349
Spain,ESP,1973,-18.229515
Spain,ESP,1974,4.5843735
Spain,ESP,1975,-12.314581
Spain,ESP,1976,-14.027089
Spain,ESP,1977,52.314575
Spain,ESP,1978,1.7524354
Spain,ESP,1979,16.869102
Spain,ESP,1980,-46.45035
Spain,ESP,1981,-20.93958
Spain,ESP,1982,12.38854
Spain,ESP,1983,2.2170167
Spain,ESP,1984,12.293747
Spain,ESP,1985,-0.35659337
Spain,ESP,1986,-13.542021
Spain,ESP,1987,2.5475693
Spain,ESP,1988,22.185417
Spain,ESP,1989,-44.402252
Spain,ESP,1990,16.737324
Spain,ESP,1991,5.194452
Spain,ESP,1992,-22.877432
Spain,ESP,1993,15.209725
Spain,ESP,1994,10.918056
Spain,ESP,1995,-12.637504
Spain,ESP,1996,46.838882
Spain,ESP,1997,-11.715273
Spain,ESP,1998,-0.23471673
Spain,ESP,1999,-26.474653
Spain,ESP,2000,23.419788
Spain,ESP,2001,37.183636
Spain,ESP,2002,-40.616222
Spain,ESP,2003,58.274902
Spain,ESP,2004,-15.879125
Spain,ESP,2005,-25.579676
Spain,ESP,2006,27.134384
Spain,ESP,2007,20.55893
Spain,ESP,2008,14.528871
Spain,ESP,2009,35.811638
Spain,ESP,2010,64.403305
Spain,ESP,2011,-23.790699
Spain,ESP,2012,7.4939213
Spain,ESP,2013,40.87321
Spain,ESP,2014,-2.1972504
Spain,ESP,2015,-34.185062
Spain,ESP,2016,19.167984
Spain,ESP,2017,-40.31108
Spain,ESP,2018,45.683594
Spain,ESP,2019,-21.36932
Spain,ESP,2020,40.42112
Spain,ESP,2021,28.816446
Spain,ESP,2022,-8.296673
Spain,ESP,2023,55.21852
Spain,ESP,2024,30.084421
Sri Lanka,LKA,1966,0.094444394
Sri Lanka,LKA,1967,0.030555606
Sri Lanka,LKA,1968,0.17777777
Sri Lanka,LKA,1969,0.20833337
Sri Lanka,LKA,1970,0.5313889
Sri Lanka,LKA,1971,0.23666668
Sri Lanka,LKA,1972,0.059999943
Sri Lanka,LKA,1973,-0.4205556
Sri Lanka,LKA,1974,0.8386111
Sri Lanka,LKA,1975,0.21944427
Sri Lanka,LKA,1976,0.09138918
Sri Lanka,LKA,1977,0.28999972
Sri Lanka,LKA,1978,0.4233334
Sri Lanka,LKA,1979,0.26527786
Sri Lanka,LKA,1980,0.050833225
Sri Lanka,LKA,1981,0.2541666
Sri Lanka,LKA,1982,0.099999905
Sri Lanka,LKA,1983,-1.084444
Sri Lanka,LKA,1984,2.4305553
Sri Lanka,LKA,1985,0.8427777
Sri Lanka,LKA,1986,0.6930556
Sri Lanka,LKA,1987,-1.3002777
Sri Lanka,LKA,1988,1.165833
Sri Lanka,LKA,1989,0.5680556
Sri Lanka,LKA,1990,0.95444393
Sri Lanka,LKA,1991,-0.0783329
Sri Lanka,LKA,1992,-0.6019449
Sri Lanka,LKA,1993,2.4891672
Sri Lanka,LKA,1994,0.81416607
Sri Lanka,LKA,1995,1.1805563
Sri Lanka,LKA,1996,-3.5061111
Sri Lanka,LKA,1997,0.5426941
Sri Lanka,LKA,1998,1.2991114
Sri Lanka,LKA,1999,0.7390094
Sri Lanka,LKA,2000,-2.702649
Sri Lanka,LKA,2001,-0.28622952
Sri Lanka,LKA,2002,-1.2126117
Sri Lanka,LKA,2003,1.646343
Sri Lanka,LKA,2004,-0.9947494
Sri Lanka,LKA,2005,1.2618417
Sri Lanka,LKA,2006,3.115761
Sri Lanka,LKA,2007,-1.8935761
Sri Lanka,LKA,2008,0.41660273
Sri Lanka,LKA,2009,-0.65280086
Sri Lanka,LKA,2010,4.6463447
Sri Lanka,LKA,2011,-2.7240138
Sri Lanka,LKA,2012,-3.2499473
Sri Lanka,LKA,2013,9.456867
Sri Lanka,LKA,2014,-5.93718
Sri Lanka,LKA,2015,3.8064103
Sri Lanka,LKA,2016,-4.3784223
Sri Lanka,LKA,2017,-0.16553475
Sri Lanka,LKA,2018,6.065762
Sri Lanka,LKA,2019,-3.4537616
Sri Lanka,LKA,2020,1.1081163
Sri Lanka,LKA,2021,7.08561
Sri Lanka,LKA,2022,-0.050763547
Sri Lanka,LKA,2023,-1.8151586
Sri Lanka,LKA,2024,4.8204365
Sweden,SWE,1966,-2.594452
Sweden,SWE,1967,10.547226
Sweden,SWE,1968,-1.5194397
Sweden,SWE,1969,-19.191666
Sweden,SWE,1970,-0.5409775
Sweden,SWE,1971,29.324303
Sweden,SWE,1972,5.0145845
Sweden,SWE,1973,17.565634
Sweden,SWE,1974,-7.3729186
Sweden,SWE,1975,0.91699827
Sweden,SWE,1976,-7.684705
Sweden,SWE,1977,-3.6951478
Sweden,SWE,1978,11.565274
Sweden,SWE,1979,9.463559
Sweden,SWE,1980,-4.975705
Sweden,SWE,1981,3.0833282
Sweden,SWE,1982,-12.7663145
Sweden,SWE,1983,24.948946
Sweden,SWE,1984,13.375349
Sweden,SWE,1985,8.420139
Sweden,SWE,1986,-27.374308
Sweden,SWE,1987,30.270481
Sweden,SWE,1988,-5.2215033
Sweden,SWE,1989,5.6485963
Sweden,SWE,1990,1.3423808
Sweden,SWE,1991,-25.96216
Sweden,SWE,1992,31.393734
Sweden,SWE,1993,1.3503691
Sweden,SWE,1994,-42.949318
Sweden,SWE,1995,25.471182
Sweden,SWE,1996,-46.0625
Sweden,SWE,1997,50.31077
Sweden,SWE,1998,16.110752
Sweden,SWE,1999,-8.598253
Sweden,SWE,2000,23.800343
Sweden,SWE,2001,-0.65437484
Sweden,SWE,2002,-34.818855
Sweden,SWE,2003,-34.28856
Sweden,SWE,2004,27.868525
Sweden,SWE,2005,31.75591
Sweden,SWE,2006,-26.442596
Sweden,SWE,2007,17.874369
Sweden,SWE,2008,10.53513
Sweden,SWE,2009,-5.8923683
Sweden,SWE,2010,7.9282904
Sweden,SWE,2011,4.092897
Sweden,SWE,2012,35.100506
Sweden,SWE,2013,-41.082577
Sweden,SWE,2014,7.575535
Sweden,SWE,2015,42.921677
Sweden,SWE,2016,-32.562534
Sweden,SWE,2017,13.1472225
Sweden,SWE,2018,-8.963179
Sweden,SWE,2019,19.326622
Sweden,SWE,2020,30.931458
Sweden,SWE,2021,10.606431
Sweden,SWE,2022,8.707175
Sweden,SWE,2023,-11.989286
Sweden,SWE,2024,-0.89008284
Switzerland,CHE,1966,9.503685
Switzerland,CHE,1967,6.476677
Switzerland,CHE,1968,-0.93019867
Switzerland,CHE,1969,-3.5283585
Switzerland,CHE,1970,2.5763779
Switzerland,CHE,1971,-0.35806274
Switzerland,CHE,1972,-13.360252
Switzerland,CHE,1973,6.5349274
Switzerland,CHE,1974,3.5105133
Switzerland,CHE,1975,12.1816635
Switzerland,CHE,1976,-17.739967
Switzerland,CHE,1977,25.112442
Switzerland,CHE,1978,-8.941965
Switzerland,CHE,1979,-4.6208925
Switzerland,CHE,1980,10.098065
Switzerland,CHE,1981,5.48062
Switzerland,CHE,1982,2.2071717
Switzerland,CHE,1983,-2.5050309
Switzerland,CHE,1984,-14.442675
Switzerland,CHE,1985,5.982518
Switzerland,CHE,1986,2.6606584
Switzerland,CHE,1987,5.080672
Switzerland,CHE,1988,3.1183946
Switzerland,CHE,1989,-16.672619
Switzerland,CHE,1990,-0.21792987
Switzerland,CHE,1991,6.3362875
Switzerland,CHE,1992,1.8878288
Switzerland,CHE,1993,8.570241
Switzerland,CHE,1994,9.32983
Switzerland,CHE,1995,-10.758305
Switzerland,CHE,1996,-17.712736
Switzerland,CHE,1997,14.858265
Switzerland,CHE,1998,-1.483797
Switzerland,CHE,1999,18.339853
Switzerland,CHE,2000,-8.542858
Switzerland,CHE,2001,11.968131
Switzerland,CHE,2002,-17.6795
Switzerland,CHE,2003,-1.5543221
Switzerland,CHE,2004,-3.1069107
Switzerland,CHE,2005,-7.3264346
Switzerland,CHE,2006,-0.74235064
Switzerland,CHE,2007,11.156171
Switzerland,CHE,2008,1.5266312
Switzerland,CHE,2009,-1.3013915
Switzerland,CHE,2010,0.4369256
Switzerland,CHE,2011,-9.360701
Switzerland,CHE,2012,16.41728
Switzerland,CHE,2013,-0.36933374
Switzerland,CHE,2014,-0.36660814
Switzerland,CHE,2015,0.8950539
Switzerland,CHE,2016,-8.610772
Switzerland,CHE,2017,0.050079554
Switzerland,CHE,2018,1.7920578
Switzerland,CHE,2019,8.013236
Switzerland,CHE,2020,0.69435453
Switzerland,CHE,2021,-2.013088
Switzerland,CHE,2022,-14.9121275
Switzerland,CHE,2023,19.631565
Switzerland,CHE,2024,21.566223
Taiwan,TWN,1966,0.20833349
Taiwan,TWN,1967,-0.07499981
Taiwan,TWN,1968,3.416667
Taiwan,TWN,1969,-2.255556
Taiwan,TWN,1970,-0.51944447
Taiwan,TWN,1971,0.62777805
Taiwan,TWN,1972,1.5138884
Taiwan,TWN,1973,-0.6583338
Taiwan,TWN,1974,3.627778
Taiwan,TWN,1975,1.544445
Taiwan,TWN,1976,-2.7194443
Taiwan,TWN,1977,-0.7194452
Taiwan,TWN,1978,2.6194448
Taiwan,TWN,1979,-1.1083336
Taiwan,TWN,1980,-4.5583324
Taiwan,TWN,1981,5.1805544
Taiwan,TWN,1982,-0.0012721419
Taiwan,TWN,1983,0.5620036
Taiwan,TWN,1984,-1.6767131
Taiwan,TWN,1985,4.48669
Taiwan,TWN,1986,0.36268136
Taiwan,TWN,1987,-1.7302452
Taiwan,TWN,1988,-2.318816
Taiwan,TWN,1989,1.1276935
Taiwan,TWN,1990,4.2664776
Taiwan,TWN,1991,-6.922184
Taiwan,TWN,1992,7.564017
Taiwan,TWN,1993,-6.888006
Taiwan,TWN,1994,2.7221322
Taiwan,TWN,1995,-0.22038823
Taiwan,TWN,1996,0.0011191368
Taiwan,TWN,1997,1.5697273
Taiwan,TWN,1998,2.911634
Taiwan,TWN,1999,-2.7228088
Taiwan,TWN,2000,-0.45826206
Taiwan,TWN,2001,2.2781425
Taiwan,TWN,2002,-5.566145
Taiwan,TWN,2003,1.2180867
Taiwan,TWN,2004,0.6727761
Taiwan,TWN,2005,2.4345834
Taiwan,TWN,2006,0.4894706
Taiwan,TWN,2007,2.276293
Taiwan,TWN,2008,-0.95924276
Taiwan,TWN,2009,-1.0932877
Taiwan,TWN,2010,2.0891802
Taiwan,TWN,2011,0.8592791
Taiwan,TWN,2012,4.5051384
Taiwan,TWN,2013,0.40309048
Taiwan,TWN,2014,-3.100047
Taiwan,TWN,2015,0.9479586
Taiwan,TWN,2016,5.495317
Taiwan,TWN,2017,-0.94208956
Taiwan,TWN,2018,0.3470053
Taiwan,TWN,2019,6.2866383
Taiwan,TWN,2020,-0.18492693
Taiwan,TWN,2021,5.672539
Taiwan,TWN,2022,15.515059
Taiwan,TWN,2023,7.055622
Taiwan,TWN,2024,15.632963
Thailand,THA,1966,0.6194444
Thailand,THA,1967,0.8444445
Thailand,THA,1968,0.10277748
Thailand,THA,1969,-0.99722195
Thailand,THA,1970,2.0583332
Thailand,THA,1971,0.7250004
Thailand,THA,1972,-0.8888893
Thailand,THA,1973,0.42222214
Thailand,THA,1974,1.6055555
Thailand,THA,1975,2.6138883
Thailand,THA,1976,0.66111183
Thailand,THA,1977,-1.0333328
Thailand,THA,1978,-3.208334
Thailand,THA,1979,3.2027779
Thailand,THA,1980,-5.5277777
Thailand,THA,1981,4.7249994
Thailand,THA,1982,2.3944445
Thailand,THA,1983,-0.48888874
Thailand,THA,1984,1.1694441
Thailand,THA,1985,-1.083333
Thailand,THA,1986,5.113056
Thailand,THA,1987,-4.083153
Thailand,THA,1988,-0.86008763
Thailand,THA,1989,4.9565067
Thailand,THA,1990,-1.6895305
Thailand,THA,1991,-1.0819985
Thailand,THA,1992,-0.98976946
Thailand,THA,1993,-1.4911112
Thailand,THA,1994,2.2641735
Thailand,THA,1995,6.3691463
Thailand,THA,1996,1.9289144
Thailand,THA,1997,-0.16201568
Thailand,THA,1998,-5.4240713
Thailand,THA,1999,-4.2333093
Thailand,THA,2000,7.1421485
Thailand,THA,2001,0.9854249
Thailand,THA,2002,3.5375528
Thailand,THA,2003,0.9551943
Thailand,THA,2004,-1.6985146
Thailand,THA,2005,-0.29431692
Thailand,THA,2006,6.877902
Thailand,THA,2007,2.1269035
Thailand,THA,2008,0.33140758
Thailand,THA,2009,2.1674037
Thailand,THA,2010,-0.59343034
Thailand,THA,2011,9.267211
Thailand,THA,2012,7.145496
Thailand,THA,2013,1.0152193
Thailand,THA,2014,7.631298
Thailand,THA,2015,0.34384716
Thailand,THA,2016,7.0032554
Thailand,THA,2017,11.249436
Thailand,THA,2018,18.053328
Thailand,THA,2019,8.506894
Thailand,THA,2020,-6.6614623
Thailand,THA,2021,1.3880401
Thailand,THA,2022,3.016553
Thailand,THA,2023,4.989109
Thailand,THA,2024,-0.41555882
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.109375
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,-0.018750004
Trinidad and Tobago,TTO,1974,-0.0124999955
Trinidad and Tobago,TTO,1975,-0.0062500015
Trinidad and Tobago,TTO,1976,-0.012499999
Trinidad and Tobago,TTO,1977,0.012499999
Trinidad and Tobago,TTO,1978,0.018749997
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,-0.009374991
Trinidad and Tobago,TTO,1981,-0.021875005
Trinidad and Tobago,TTO,1982,-0.0031250007
Trinidad and Tobago,TTO,1983,-0.0062499978
